14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,14.0
14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,11.665956,-12.165925,8.499481,14.0
14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,11.665956,-12.165925,8.499481,26.0
14-02-16_12:18:53,0.34237084,-2.8383262,21.059399,-0.85401237,0.12445058,-1.0768085,29.296097,22.86443,14.246951,70.0
14-02-16_12:18:53,0.34237084,-2.8383262,21.059399,0.66079366,-0.08114545,0.59778726,29.296097,22.86443,14.246951,70.0
14-02-16_12:18:53,-1.5610195,0.7290344,2.8634653,0.66079366,-0.08114545,0.59778726,29.296097,22.86443,14.246951,70.0
14-02-16_12:18:53,-1.5610195,0.7290344,2.8634653,0.66079366,-0.08114545,0.59778726,29.296097,22.86443,14.246951,64.0
14-02-16_12:18:53,-1.5610195,0.7290344,2.8634653,0.66079366,-0.08114545,0.59778726,29.339993,22.18997,13.798697,64.0
14-02-16_12:18:53,-1.5610195,0.7290344,2.8634653,0.66079366,-0.08114545,0.59778726,29.339993,22.18997,13.798697,52.0
14-02-16_12:18:53,-1.5610195,0.7290344,2.8634653,0.5489409,-0.2206951,0.7064442,29.339993,22.18997,13.798697,52.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,0.5489409,-0.2206951,0.7064442,29.339993,22.18997,13.798697,52.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,0.5489409,-0.2206951,0.7064442,29.483002,21.648531,13.492332,52.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,0.5489409,-0.2206951,0.7064442,29.483002,21.648531,13.492332,56.0
14-02-16_12:18:53,5.2325277,3.6535518,16.964117,-0.3831679,-0.52215856,-0.3428375,29.483002,21.648531,13.492332,56.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.3831679,-0.52215856,-0.3428375,29.483002,21.648531,13.492332,56.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.3831679,-0.52215856,-0.3428375,29.483002,21.648531,13.492332,62.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.3831679,-0.52215856,-0.3428375,30.073921,20.824173,13.058694,62.0
14-02-16_12:18:53,0.6488287,1.0283096,7.904457,-0.25000983,-0.20151395,0.4209571,30.073921,20.824173,13.058694,62.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.073921,20.824173,13.058694,62.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.073921,20.824173,13.058694,64.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.687551,19.656733,12.44392,64.0
14-02-16_12:18:53,-1.3754689,1.3227965,5.793968,-0.25000983,-0.20151395,0.4209571,30.687551,19.656733,12.44392,62.0
14-02-16_12:18:54,-1.3754689,1.3227965,5.793968,0.865322,0.17026335,-0.2384416,30.687551,19.656733,12.44392,62.0
14-02-16_12:18:54,5.2289367,1.283292,21.059399,0.865322,0.17026335,-0.2384416,30.687551,19.656733,12.44392,62.0
14-02-16_12:18:54,5.2289367,1.283292,21.059399,0.865322,0.17026335,-0.2384416,30.68744,18.556547,11.856091,62.0
14-02-16_12:18:54,5.2289367,1.283292,21.059399,-0.79223424,-0.3133542,-0.0072720274,30.68744,18.556547,11.856091,62.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.68744,18.556547,11.856091,62.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.68744,18.556547,11.856091,66.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.047823,17.74751,11.488221,66.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.79223424,-0.3133542,-0.0072720274,30.047823,17.74751,11.488221,64.0
14-02-16_12:18:54,0.80924016,2.3092074,3.4524388,-0.06785441,0.15962322,0.8928764,30.047823,17.74751,11.488221,64.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,-0.06785441,0.15962322,0.8928764,30.047823,17.74751,11.488221,64.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,-0.06785441,0.15962322,0.8928764,30.047823,17.74751,11.488221,62.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,-0.06785441,0.15962322,0.8928764,29.089188,17.600586,11.545663,62.0
14-02-16_12:18:54,0.47884035,0.90261406,5.5880666,0.73961604,-0.22493725,-0.48877156,29.089188,17.600586,11.545663,62.0
14-02-16_12:18:54,0.9876082,0.22984336,18.515558,0.73961604,-0.22493725,-0.48877156,29.089188,17.600586,11.545663,62.0
14-02-16_12:18:54,0.9876082,0.22984336,18.515558,0.73961604,-0.22493725,-0.48877156,28.654583,17.815464,11.786609,62.0
