14-02-16_12:17:32,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,30.0
14-02-16_12:17:39,1.2210429,2.885013,6.3913217,-1.2437083,0.52874905,-1.0653821,42.83408,-16.389341,18.982298,62.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,42.83408,-16.389341,18.982298,62.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,42.83408,-16.389341,18.982298,110.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,47.717445,-11.37472,19.171646,110.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,-1.2437083,0.52874905,-1.0653821,47.717445,-11.37472,19.171646,148.0
14-02-16_12:17:39,4.2078094,-3.4117374,14.665683,1.6559416,-1.2822005,-1.5138584,47.717445,-11.37472,19.171646,148.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,47.717445,-11.37472,19.171646,148.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,47.717445,-11.37472,19.171646,184.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,49.64318,-5.8455215,18.51031,184.0
14-02-16_12:17:39,-6.6762314,8.615535,12.579136,1.6559416,-1.2822005,-1.5138584,49.64318,-5.8455215,18.51031,206.0
14-02-16_12:17:40,-6.6762314,8.615535,12.579136,0.7781565,-1.0275834,0.5868539,49.64318,-5.8455215,18.51031,206.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,49.64318,-5.8455215,18.51031,206.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,49.64318,-5.8455215,18.51031,320.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,47.79568,-1.750719,16.913782,320.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,0.7781565,-1.0275834,0.5868539,47.79568,-1.750719,16.913782,420.0
14-02-16_12:17:40,-3.276465,-7.2723875,10.431537,-0.46074605,2.6443832,1.5594404,47.79568,-1.750719,16.913782,420.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,-0.46074605,2.6443832,1.5594404,47.79568,-1.750719,16.913782,420.0
14-02-16_12:17:40,5.8358665,1.3862427,14.155718,-0.46074605,2.6443832,1.5594404,47.79568,-1.750719,16.913782,640.0
