14-02-16_12:16:10,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,20.0
14-02-16_12:16:19,-0.91458505,0.80684596,11.410766,-0.40934783,-0.160089,0.057012685,13.5285015,-1.498353,10.325125,712.0
14-02-16_12:16:19,-0.91458505,0.80684596,11.410766,-0.40934783,-0.160089,0.057012685,12.953563,-4.228012,10.328083,712.0
14-02-16_12:16:19,-0.91458505,0.80684596,11.410766,-0.40934783,-0.160089,0.057012685,12.953563,-4.228012,10.328083,620.0
14-02-16_12:16:19,-0.91458505,0.80684596,11.410766,0.03380217,0.16694717,-0.010098973,12.953563,-4.228012,10.328083,620.0
14-02-16_12:16:19,-0.47764325,2.100912,8.588001,0.03380217,0.16694717,-0.010098973,12.953563,-4.228012,10.328083,620.0
14-02-16_12:16:19,-0.47764325,2.100912,8.588001,0.03380217,0.16694717,-0.010098973,12.953563,-4.228012,10.328083,424.0
14-02-16_12:16:19,-0.47764325,2.100912,8.588001,0.03380217,0.16694717,-0.010098973,12.531303,-6.9381075,10.346907,424.0
14-02-16_12:16:19,-0.47764325,2.100912,8.588001,0.03380217,0.16694717,-0.010098973,12.531303,-6.9381075,10.346907,362.0
14-02-16_12:16:19,-0.47764325,2.100912,8.588001,-0.25381923,-0.016278306,0.08257903,12.531303,-6.9381075,10.346907,362.0
14-02-16_12:16:19,-0.8559271,1.3144168,12.824541,-0.25381923,-0.016278306,0.08257903,12.531303,-6.9381075,10.346907,362.0
14-02-16_12:16:19,-0.8559271,1.3144168,12.824541,-0.25381923,-0.016278306,0.08257903,12.531303,-6.9381075,10.346907,232.0
14-02-16_12:16:19,-0.8559271,1.3144168,12.824541,-0.25381923,-0.016278306,0.08257903,12.793413,-8.970405,10.287102,232.0
14-02-16_12:16:19,-0.8559271,1.3144168,12.824541,-0.25381923,-0.016278306,0.08257903,12.793413,-8.970405,10.287102,132.0
14-02-16_12:16:19,-0.8559271,1.3144168,12.824541,0.12754305,-0.29963225,-0.653515,12.793413,-8.970405,10.287102,132.0
14-02-16_12:16:19,-0.46567222,0.5590461,10.614694,0.12754305,-0.29963225,-0.653515,12.793413,-8.970405,10.287102,132.0
14-02-16_12:16:19,-0.46567222,0.5590461,10.614694,0.12754305,-0.29963225,-0.653515,12.793413,-8.970405,10.287102,74.0
14-02-16_12:16:20,-0.46567222,0.5590461,10.614694,0.12754305,-0.29963225,-0.653515,13.520187,-10.383899,10.251071,74.0
14-02-16_12:16:20,-0.46567222,0.5590461,10.614694,0.12754305,-0.29963225,-0.653515,13.520187,-10.383899,10.251071,44.0
14-02-16_12:16:20,-0.46567222,0.5590461,10.614694,0.3203559,-0.1845837,-0.78560776,13.520187,-10.383899,10.251071,44.0
14-02-16_12:16:20,-1.4437037,1.8543092,8.094796,0.3203559,-0.1845837,-0.78560776,13.520187,-10.383899,10.251071,44.0
14-02-16_12:16:20,-1.4437037,1.8543092,8.094796,0.3203559,-0.1845837,-0.78560776,13.520187,-10.383899,10.251071,34.0
14-02-16_12:16:20,-1.4437037,1.8543092,8.094796,0.3203559,-0.1845837,-0.78560776,14.118812,-11.782893,10.464465,34.0
14-02-16_12:16:20,-1.4437037,1.8543092,8.094796,-0.30175853,-0.038642466,0.28924406,14.118812,-11.782893,10.464465,34.0
14-02-16_12:16:20,-1.934515,0.5398925,12.263102,-0.30175853,-0.038642466,0.28924406,14.118812,-11.782893,10.464465,34.0
14-02-16_12:16:20,-1.934515,0.5398925,12.263102,-0.30175853,-0.038642466,0.28924406,14.118812,-11.782893,10.464465,42.0
14-02-16_12:16:20,-1.934515,0.5398925,12.263102,-0.30175853,-0.038642466,0.28924406,14.306791,-13.797032,11.05991,42.0
14-02-16_12:16:20,-1.934515,0.5398925,12.263102,-0.30175853,-0.038642466,0.28924406,14.306791,-13.797032,11.05991,50.0
14-02-16_12:16:20,-1.934515,0.5398925,12.263102,-0.4136161,0.06576596,0.81549186,14.306791,-13.797032,11.05991,50.0
14-02-16_12:16:20,-2.2996306,0.35793316,9.487024,-0.4136161,0.06576596,0.81549186,14.306791,-13.797032,11.05991,50.0
14-02-16_12:16:20,-2.2996306,0.35793316,9.487024,-0.4136161,0.06576596,0.81549186,14.306791,-13.797032,11.05991,58.0
14-02-16_12:16:20,-2.2996306,0.35793316,9.487024,-0.4136161,0.06576596,0.81549186,13.898534,-15.805213,11.942637,58.0
14-02-16_12:16:20,-2.2996306,0.35793316,9.487024,-0.4136161,0.06576596,0.81549186,13.898534,-15.805213,11.942637,56.0
14-02-16_12:16:20,-2.2996306,0.35793316,9.487024,0.16162671,-0.015194133,1.0711553,13.898534,-15.805213,11.942637,56.0
14-02-16_12:16:20,0.089782566,1.3922282,8.954314,0.16162671,-0.015194133,1.0711553,13.898534,-15.805213,11.942637,56.0
14-02-16_12:16:20,0.089782566,1.3922282,8.954314,0.16162671,-0.015194133,1.0711553,13.898534,-15.805213,11.942637,62.0
14-02-16_12:16:20,0.089782566,1.3922282,8.954314,0.16162671,-0.015194133,1.0711553,12.741979,-16.538744,12.895042,62.0
14-02-16_12:16:20,0.089782566,1.3922282,8.954314,-0.48072773,0.05724385,0.6269401,12.741979,-16.538744,12.895042,62.0
14-02-16_12:16:20,-0.866701,-1.292869,15.266627,-0.48072773,0.05724385,0.6269401,12.741979,-16.538744,12.895042,62.0
14-02-16_12:16:20,-0.866701,-1.292869,15.266627,-0.48072773,0.05724385,0.6269401,12.741979,-16.538744,12.895042,82.0
14-02-16_12:16:21,-0.866701,-1.292869,15.266627,-0.48072773,0.05724385,0.6269401,10.986869,-15.503817,13.857145,82.0
14-02-16_12:16:21,-0.866701,-1.292869,15.266627,-0.48072773,0.05724385,0.6269401,10.986869,-15.503817,13.857145,94.0
14-02-16_12:16:21,-0.866701,-1.292869,15.266627,0.66016805,-0.16432503,-0.009019061,10.986869,-15.503817,13.857145,94.0
14-02-16_12:16:21,-1.0546459,0.12330139,7.821857,0.66016805,-0.16432503,-0.009019061,10.986869,-15.503817,13.857145,94.0
14-02-16_12:16:21,-1.0546459,0.12330139,7.821857,0.66016805,-0.16432503,-0.009019061,10.986869,-15.503817,13.857145,112.0
14-02-16_12:16:21,-1.0546459,0.12330139,7.821857,0.66016805,-0.16432503,-0.009019061,9.078892,-12.971389,14.83137,112.0
14-02-16_12:16:21,-1.0546459,0.12330139,7.821857,0.66016805,-0.16432503,-0.009019061,9.078892,-12.971389,14.83137,120.0
14-02-16_12:16:21,-1.0546459,0.12330139,7.821857,0.055097874,-0.048211206,0.37660667,9.078892,-12.971389,14.83137,120.0
14-02-16_12:16:21,-1.328782,1.1599907,9.392453,0.055097874,-0.048211206,0.37660667,9.078892,-12.971389,14.83137,120.0
14-02-16_12:16:21,-1.328782,1.1599907,9.392453,0.055097874,-0.048211206,0.37660667,9.078892,-12.971389,14.83137,134.0
14-02-16_12:16:21,-1.328782,1.1599907,9.392453,0.055097874,-0.048211206,0.37660667,7.4591136,-9.969402,15.709253,134.0
14-02-16_12:16:21,-1.328782,1.1599907,9.392453,0.055097874,-0.048211206,0.37660667,7.4591136,-9.969402,15.709253,138.0
14-02-16_12:16:21,-1.328782,1.1599907,9.392453,-0.54251546,0.11797005,1.0168306,7.4591136,-9.969402,15.709253,138.0
14-02-16_12:16:21,-1.673547,-0.6572084,12.996924,-0.54251546,0.11797005,1.0168306,7.4591136,-9.969402,15.709253,138.0
14-02-16_12:16:21,-1.673547,-0.6572084,12.996924,-0.54251546,0.11797005,1.0168306,7.4591136,-9.969402,15.709253,150.0
14-02-16_12:16:21,-1.673547,-0.6572084,12.996924,-0.54251546,0.11797005,1.0168306,6.470833,-7.2054663,16.375587,150.0
14-02-16_12:16:21,-1.673547,-0.6572084,12.996924,-0.54251546,0.11797005,1.0168306,6.470833,-7.2054663,16.375587,164.0
14-02-16_12:16:21,-1.673547,-0.6572084,12.996924,0.19464032,-0.1078471,1.1553259,6.470833,-7.2054663,16.375587,164.0
14-02-16_12:16:21,-1.6962919,0.37110126,8.36175,0.19464032,-0.1078471,1.1553259,6.470833,-7.2054663,16.375587,164.0
14-02-16_12:16:21,-1.6962919,0.37110126,8.36175,0.19464032,-0.1078471,1.1553259,6.470833,-7.2054663,16.375587,172.0
14-02-16_12:16:21,-1.6962919,0.37110126,8.36175,0.19464032,-0.1078471,1.1553259,6.3921804,-4.269338,16.759491,172.0
14-02-16_12:16:21,-1.6962919,0.37110126,8.36175,-0.0045641256,-0.04180071,1.3151156,6.3921804,-4.269338,16.759491,172.0
14-02-16_12:16:21,0.6572084,1.7250223,10.861296,-0.0045641256,-0.04180071,1.3151156,6.3921804,-4.269338,16.759491,172.0
14-02-16_12:16:22,0.6572084,1.7250223,10.861296,-0.0045641256,-0.04180071,1.3151156,7.21716,-0.8177267,16.850035,172.0
14-02-16_12:16:22,0.6572084,1.7250223,10.861296,-0.0045641256,-0.04180071,1.3151156,7.21716,-0.8177267,16.850035,180.0
14-02-16_12:16:22,0.6572084,1.7250223,10.861296,-0.16222326,0.18510062,0.26369956,7.21716,-0.8177267,16.850035,180.0
14-02-16_12:16:22,-0.4441244,-0.50996494,12.503718,-0.16222326,0.18510062,0.26369956,7.21716,-0.8177267,16.850035,180.0
14-02-16_12:16:22,-0.4441244,-0.50996494,12.503718,-0.16222326,0.18510062,0.26369956,7.21716,-0.8177267,16.850035,202.0
14-02-16_12:16:22,-0.4441244,-0.50996494,12.503718,-0.16222326,0.18510062,0.26369956,8.805264,3.01333,16.774298,202.0
14-02-16_12:16:22,-0.4441244,-0.50996494,12.503718,-0.16222326,0.18510062,0.26369956,8.805264,3.01333,16.774298,206.0
14-02-16_12:16:22,-0.4441244,-0.50996494,12.503718,0.59837794,-0.01730602,-0.23058687,8.805264,3.01333,16.774298,206.0
14-02-16_12:16:22,-0.7098808,0.81642276,7.6829934,0.59837794,-0.01730602,-0.23058687,8.805264,3.01333,16.774298,206.0
14-02-16_12:16:22,-0.7098808,0.81642276,7.6829934,0.59837794,-0.01730602,-0.23058687,10.963062,6.6631064,16.617645,206.0
14-02-16_12:16:22,-0.7098808,0.81642276,7.6829934,-0.042911246,-0.01730602,0.0996451,10.963062,6.6631064,16.617645,206.0
14-02-16_12:16:22,-0.6452374,0.48003745,11.486182,-0.042911246,-0.01730602,0.0996451,10.963062,6.6631064,16.617645,206.0
14-02-16_12:16:22,-0.6452374,0.48003745,11.486182,-0.042911246,-0.01730602,0.0996451,10.963062,6.6631064,16.617645,212.0
14-02-16_12:16:22,-0.6452374,0.48003745,11.486182,-0.042911246,-0.01730602,0.0996451,13.229714,9.165636,16.22242,212.0
14-02-16_12:16:22,-0.6452374,0.48003745,11.486182,-0.042911246,-0.01730602,0.0996451,13.229714,9.165636,16.22242,222.0
14-02-16_12:16:22,-0.6452374,0.48003745,11.486182,-0.4967139,-0.04074184,0.25197792,13.229714,9.165636,16.22242,222.0
14-02-16_12:16:22,0.0035913025,0.20111294,11.105505,-0.4967139,-0.04074184,0.25197792,13.229714,9.165636,16.22242,222.0
14-02-16_12:16:22,0.0035913025,0.20111294,11.105505,-0.4967139,-0.04074184,0.25197792,13.229714,9.165636,16.22242,236.0
14-02-16_12:16:22,0.0035913025,0.20111294,11.105505,-0.4967139,-0.04074184,0.25197792,15.231614,10.336173,15.60179,236.0
14-02-16_12:16:22,0.0035913025,0.20111294,11.105505,-0.4967139,-0.04074184,0.25197792,15.231614,10.336173,15.60179,240.0
14-02-16_12:16:22,0.0035913025,0.20111294,11.105505,0.5483033,-0.0023734092,-0.34455925,15.231614,10.336173,15.60179,240.0
14-02-16_12:16:22,0.21906945,1.2294226,7.831434,0.5483033,-0.0023734092,-0.34455925,15.231614,10.336173,15.60179,240.0
14-02-16_12:16:22,0.21906945,1.2294226,7.831434,0.5483033,-0.0023734092,-0.34455925,15.231614,10.336173,15.60179,248.0
14-02-16_12:16:23,0.21906945,1.2294226,7.831434,0.5483033,-0.0023734092,-0.34455925,16.925219,10.680082,14.9551325,248.0
14-02-16_12:16:23,0.21906945,1.2294226,7.831434,0.5483033,-0.0023734092,-0.34455925,16.925219,10.680082,14.9551325,254.0
14-02-16_12:16:23,0.21906945,1.2294226,7.831434,-0.046114232,-0.044983987,-0.6044838,16.925219,10.680082,14.9551325,254.0
14-02-16_12:16:23,1.1552023,0.39025488,12.717999,-0.046114232,-0.044983987,-0.6044838,16.925219,10.680082,14.9551325,254.0
14-02-16_12:16:23,1.1552023,0.39025488,12.717999,-0.046114232,-0.044983987,-0.6044838,16.925219,10.680082,14.9551325,264.0
14-02-16_12:16:23,1.1552023,0.39025488,12.717999,-0.046114232,-0.044983987,-0.6044838,18.103323,10.206464,14.300338,264.0
14-02-16_12:16:23,1.1552023,0.39025488,12.717999,-0.046114232,-0.044983987,-0.6044838,18.103323,10.206464,14.300338,278.0
14-02-16_12:16:23,1.1552023,0.39025488,12.717999,0.08917435,0.04023717,-1.7933189,18.103323,10.206464,14.300338,278.0
14-02-16_12:16:23,0.6835446,0.14724341,9.218874,0.08917435,0.04023717,-1.7933189,18.103323,10.206464,14.300338,278.0
14-02-16_12:16:23,0.6835446,0.14724341,9.218874,0.08917435,0.04023717,-1.7933189,18.103323,10.206464,14.300338,296.0
14-02-16_12:16:23,0.6835446,0.14724341,9.218874,0.08917435,0.04023717,-1.7933189,18.381378,8.842314,13.639316,296.0
14-02-16_12:16:23,0.6835446,0.14724341,9.218874,0.08917435,0.04023717,-1.7933189,18.381378,8.842314,13.639316,308.0
14-02-16_12:16:23,0.6835446,0.14724341,9.218874,0.4204644,0.19471942,-2.0063608,18.381378,8.842314,13.639316,308.0
14-02-16_12:16:23,-0.557849,0.45130703,9.5971575,0.4204644,0.19471942,-2.0063608,18.381378,8.842314,13.639316,308.0
14-02-16_12:16:23,-0.557849,0.45130703,9.5971575,0.4204644,0.19471942,-2.0063608,18.381378,8.842314,13.639316,312.0
14-02-16_12:16:23,-0.557849,0.45130703,9.5971575,0.4204644,0.19471942,-2.0063608,17.778633,6.465127,12.957714,312.0
14-02-16_12:16:23,-0.557849,0.45130703,9.5971575,0.22125995,-0.24310426,-0.8090036,17.778633,6.465127,12.957714,312.0
14-02-16_12:16:23,-1.2880806,1.1839328,9.36492,0.22125995,-0.24310426,-0.8090036,17.778633,6.465127,12.957714,312.0
14-02-16_12:16:23,-1.2880806,1.1839328,9.36492,0.22125995,-0.24310426,-0.8090036,17.778633,6.465127,12.957714,322.0
14-02-16_12:16:23,-1.2880806,1.1839328,9.36492,0.22125995,-0.24310426,-0.8090036,16.742579,2.6478362,12.236258,322.0
14-02-16_12:16:23,-1.2880806,1.1839328,9.36492,0.22125995,-0.24310426,-0.8090036,16.742579,2.6478362,12.236258,326.0
14-02-16_12:16:23,-1.2880806,1.1839328,9.36492,-0.6160379,-0.37839285,-0.42763895,16.742579,2.6478362,12.236258,326.0
14-02-16_12:16:23,-0.20470424,1.1659763,9.704897,-0.6160379,-0.37839285,-0.42763895,16.742579,2.6478362,12.236258,326.0
14-02-16_12:16:23,-0.20470424,1.1659763,9.704897,-0.6160379,-0.37839285,-0.42763895,16.742579,2.6478362,12.236258,342.0
14-02-16_12:16:24,-0.20470424,1.1659763,9.704897,-0.6160379,-0.37839285,-0.42763895,15.539722,-2.107802,11.638585,342.0
14-02-16_12:16:24,-0.20470424,1.1659763,9.704897,-0.6160379,-0.37839285,-0.42763895,15.539722,-2.107802,11.638585,354.0
14-02-16_12:16:24,-0.20470424,1.1659763,9.704897,0.055078696,0.15850043,-0.8612016,15.539722,-2.107802,11.638585,354.0
14-02-16_12:16:24,1.0127473,0.19991584,9.783905,0.055078696,0.15850043,-0.8612016,15.539722,-2.107802,11.638585,354.0
14-02-16_12:16:24,1.0127473,0.19991584,9.783905,0.055078696,0.15850043,-0.8612016,15.539722,-2.107802,11.638585,360.0
14-02-16_12:16:24,1.0127473,0.19991584,9.783905,0.055078696,0.15850043,-0.8612016,14.214893,-6.5433664,11.309072,360.0
14-02-16_12:16:24,1.0127473,0.19991584,9.783905,0.055078696,0.15850043,-0.8612016,14.214893,-6.5433664,11.309072,376.0
14-02-16_12:16:24,1.0127473,0.19991584,9.783905,0.075318724,-0.13018623,-1.1956946,14.214893,-6.5433664,11.309072,376.0
14-02-16_12:16:24,0.47524905,0.33997664,10.95467,0.075318724,-0.13018623,-1.1956946,14.214893,-6.5433664,11.309072,376.0
14-02-16_12:16:24,0.47524905,0.33997664,10.95467,0.075318724,-0.13018623,-1.1956946,14.214893,-6.5433664,11.309072,382.0
14-02-16_12:16:24,0.47524905,0.33997664,10.95467,0.075318724,-0.13018623,-1.1956946,13.094073,-10.195437,11.189358,382.0
14-02-16_12:16:24,0.47524905,0.33997664,10.95467,0.075318724,-0.13018623,-1.1956946,13.094073,-10.195437,11.189358,378.0
14-02-16_12:16:24,0.47524905,0.33997664,10.95467,-0.015228754,0.029603433,-1.6974342,13.094073,-10.195437,11.189358,378.0
14-02-16_12:16:24,0.44651863,-1.4425066,11.056423,-0.015228754,0.029603433,-1.6974342,13.094073,-10.195437,11.189358,378.0
14-02-16_12:16:24,0.44651863,-1.4425066,11.056423,-0.015228754,0.029603433,-1.6974342,13.094073,-10.195437,11.189358,344.0
14-02-16_12:16:24,0.44651863,-1.4425066,11.056423,-0.015228754,0.029603433,-1.6974342,12.647221,-13.352446,11.218282,344.0
14-02-16_12:16:24,0.44651863,-1.4425066,11.056423,-0.015228754,0.029603433,-1.6974342,12.647221,-13.352446,11.218282,332.0
14-02-16_12:16:24,0.44651863,-1.4425066,11.056423,-0.0067162258,0.024302144,-2.371732,12.647221,-13.352446,11.218282,332.0
14-02-16_12:16:24,0.020350715,-0.8595184,11.392809,-0.0067162258,0.024302144,-2.371732,12.647221,-13.352446,11.218282,332.0
14-02-16_12:16:24,0.020350715,-0.8595184,11.392809,-0.0067162258,0.024302144,-2.371732,12.647221,-13.352446,11.218282,294.0
14-02-16_12:16:24,0.020350715,-0.8595184,11.392809,-0.0067162258,0.024302144,-2.371732,13.410747,-16.382113,11.403195,294.0
14-02-16_12:16:24,0.020350715,-0.8595184,11.392809,-0.0067162258,0.024302144,-2.371732,13.410747,-16.382113,11.403195,280.0
14-02-16_12:16:24,0.020350715,-0.8595184,11.392809,0.28410095,0.11911068,-1.4502782,13.410747,-16.382113,11.403195,280.0
14-02-16_12:16:24,-0.82719666,0.0011971008,10.351331,0.28410095,0.11911068,-1.4502782,13.410747,-16.382113,11.403195,280.0
14-02-16_12:16:24,-0.82719666,0.0011971008,10.351331,0.28410095,0.11911068,-1.4502782,13.410747,-16.382113,11.403195,262.0
14-02-16_12:16:25,-0.82719666,0.0011971008,10.351331,0.28410095,0.11911068,-1.4502782,16.061056,-19.287317,11.708481,262.0
14-02-16_12:16:25,-0.82719666,0.0011971008,10.351331,0.28410095,0.11911068,-1.4502782,16.061056,-19.287317,11.708481,248.0
14-02-16_12:16:25,-0.82719666,0.0011971008,10.351331,-0.39873353,-0.36771518,-0.4574517,16.061056,-19.287317,11.708481,248.0
14-02-16_12:16:25,-0.18794483,-0.58538234,11.110293,-0.39873353,-0.36771518,-0.4574517,16.061056,-19.287317,11.708481,248.0
14-02-16_12:16:25,-0.18794483,-0.58538234,11.110293,-0.39873353,-0.36771518,-0.4574517,16.061056,-19.287317,11.708481,232.0
14-02-16_12:16:25,-0.18794483,-0.58538234,11.110293,-0.39873353,-0.36771518,-0.4574517,20.531197,-21.69818,12.0603075,232.0
14-02-16_12:16:25,-0.18794483,-0.58538234,11.110293,-0.39873353,-0.36771518,-0.4574517,20.531197,-21.69818,12.0603075,222.0
14-02-16_12:16:25,-0.18794483,-0.58538234,11.110293,0.09768928,0.17341413,-0.8409616,20.531197,-21.69818,12.0603075,222.0
14-02-16_12:16:25,0.051475335,-0.40940848,11.062409,0.09768928,0.17341413,-0.8409616,20.531197,-21.69818,12.0603075,222.0
14-02-16_12:16:25,0.051475335,-0.40940848,11.062409,0.09768928,0.17341413,-0.8409616,20.531197,-21.69818,12.0603075,192.0
14-02-16_12:16:25,0.051475335,-0.40940848,11.062409,0.09768928,0.17341413,-0.8409616,25.538168,-23.156504,12.323477,192.0
14-02-16_12:16:25,0.051475335,-0.40940848,11.062409,0.09768928,0.17341413,-0.8409616,25.538168,-23.156504,12.323477,186.0
14-02-16_12:16:25,0.051475335,-0.40940848,11.062409,0.15521355,-0.027920848,-0.9943596,25.538168,-23.156504,12.323477,186.0
14-02-16_12:16:25,1.0151415,0.6787562,9.870096,0.15521355,-0.027920848,-0.9943596,25.538168,-23.156504,12.323477,186.0
14-02-16_12:16:25,1.0151415,0.6787562,9.870096,0.15521355,-0.027920848,-0.9943596,25.538168,-23.156504,12.323477,178.0
14-02-16_12:16:25,1.0151415,0.6787562,9.870096,0.15521355,-0.027920848,-0.9943596,30.02479,-23.40109,12.409727,178.0
14-02-16_12:16:25,1.0151415,0.6787562,9.870096,0.15521355,-0.027920848,-0.9943596,30.02479,-23.40109,12.409727,172.0
14-02-16_12:16:25,1.0151415,0.6787562,9.870096,0.122190356,0.19898048,-1.467337,30.02479,-23.40109,12.409727,172.0
14-02-16_12:16:25,-0.02873042,-2.005144,14.119804,0.122190356,0.19898048,-1.467337,30.02479,-23.40109,12.409727,172.0
14-02-16_12:16:25,-0.02873042,-2.005144,14.119804,0.122190356,0.19898048,-1.467337,30.02479,-23.40109,12.409727,164.0
14-02-16_12:16:25,-0.02873042,-2.005144,14.119804,0.122190356,0.19898048,-1.467337,33.96032,-22.712418,12.452143,164.0
14-02-16_12:16:25,-0.02873042,-2.005144,14.119804,0.122190356,0.19898048,-1.467337,33.96032,-22.712418,12.452143,160.0
14-02-16_12:16:25,-0.02873042,-2.005144,14.119804,0.3842313,-0.11523498,-1.9924905,33.96032,-22.712418,12.452143,160.0
14-02-16_12:16:25,0.11611878,0.7158663,9.821015,0.3842313,-0.11523498,-1.9924905,33.96032,-22.712418,12.452143,160.0
14-02-16_12:16:25,0.11611878,0.7158663,9.821015,0.3842313,-0.11523498,-1.9924905,33.96032,-22.712418,12.452143,158.0
14-02-16_12:16:26,0.11611878,0.7158663,9.821015,0.3842313,-0.11523498,-1.9924905,37.69486,-21.384445,12.654927,158.0
14-02-16_12:16:26,0.11611878,0.7158663,9.821015,0.06997828,-0.17488979,-1.1903465,37.69486,-21.384445,12.654927,158.0
14-02-16_12:16:26,-0.4261679,1.1001357,9.872491,0.06997828,-0.17488979,-1.1903465,37.69486,-21.384445,12.654927,158.0
14-02-16_12:16:26,-0.4261679,1.1001357,9.872491,0.06997828,-0.17488979,-1.1903465,37.69486,-21.384445,12.654927,164.0
14-02-16_12:16:26,-0.4261679,1.1001357,9.872491,0.06997828,-0.17488979,-1.1903465,41.427147,-19.271725,13.067363,164.0
14-02-16_12:16:26,-0.4261679,1.1001357,9.872491,0.06997828,-0.17488979,-1.1903465,41.427147,-19.271725,13.067363,162.0
14-02-16_12:16:26,-0.4261679,1.1001357,9.872491,-0.33908325,0.013662016,-0.44998768,41.427147,-19.271725,13.067363,162.0
14-02-16_12:16:26,-1.0235212,-0.48482585,12.864046,-0.33908325,0.013662016,-0.44998768,41.427147,-19.271725,13.067363,162.0
14-02-16_12:16:26,-1.0235212,-0.48482585,12.864046,-0.33908325,0.013662016,-0.44998768,41.427147,-19.271725,13.067363,154.0
14-02-16_12:16:26,-1.0235212,-0.48482585,12.864046,-0.33908325,0.013662016,-0.44998768,44.848408,-16.29519,13.531274,154.0
14-02-16_12:16:26,-1.0235212,-0.48482585,12.864046,0.036957484,-0.04812971,-0.3338773,44.848408,-16.29519,13.531274,154.0
14-02-16_12:16:26,-0.82360536,0.5638345,10.232818,0.036957484,-0.04812971,-0.3338773,44.848408,-16.29519,13.531274,154.0
14-02-16_12:16:26,-0.82360536,0.5638345,10.232818,0.036957484,-0.04812971,-0.3338773,44.848408,-16.29519,13.531274,150.0
14-02-16_12:16:26,-0.82360536,0.5638345,10.232818,0.036957484,-0.04812971,-0.3338773,47.4026,-12.6953,13.870199,150.0
14-02-16_12:16:26,-0.82360536,0.5638345,10.232818,-0.0653079,-0.30059737,0.05600947,47.4026,-12.6953,13.870199,150.0
14-02-16_12:16:26,-0.8726865,1.7513585,9.909601,-0.0653079,-0.30059737,0.05600947,47.4026,-12.6953,13.870199,150.0
14-02-16_12:16:26,-0.8726865,1.7513585,9.909601,-0.0653079,-0.30059737,0.05600947,47.4026,-12.6953,13.870199,148.0
14-02-16_12:16:26,-0.8726865,1.7513585,9.909601,-0.0653079,-0.30059737,0.05600947,48.80613,-8.95773,14.065841,148.0
14-02-16_12:16:26,-0.8726865,1.7513585,9.909601,-0.0653079,-0.30059737,0.05600947,48.80613,-8.95773,14.065841,144.0
14-02-16_12:16:26,-0.8726865,1.7513585,9.909601,0.062523834,-0.1024582,0.122055866,48.80613,-8.95773,14.065841,144.0
14-02-16_12:16:26,0.16639702,0.19871874,13.110648,0.062523834,-0.1024582,0.122055866,48.80613,-8.95773,14.065841,144.0
14-02-16_12:16:26,0.16639702,0.19871874,13.110648,0.062523834,-0.1024582,0.122055866,48.80613,-8.95773,14.065841,136.0
14-02-16_12:16:27,0.16639702,0.19871874,13.110648,0.062523834,-0.1024582,0.122055866,49.09359,-5.803569,14.113085,136.0
14-02-16_12:16:27,0.16639702,0.19871874,13.110648,0.075299814,0.098895684,-0.2529063,49.09359,-5.803569,14.113085,136.0
14-02-16_12:16:27,0.2693477,0.46686932,10.200497,0.075299814,0.098895684,-0.2529063,49.09359,-5.803569,14.113085,136.0
14-02-16_12:16:27,0.2693477,0.46686932,10.200497,0.075299814,0.098895684,-0.2529063,48.584927,-3.6926484,14.030614,136.0
14-02-16_12:16:27,0.2693477,0.46686932,10.200497,0.23508948,0.021131383,-0.026004968,48.584927,-3.6926484,14.030614,136.0
14-02-16_12:16:27,-0.022744916,1.3323733,10.172963,0.23508948,0.021131383,-0.026004968,48.584927,-3.6926484,14.030614,136.0
14-02-16_12:16:27,-0.022744916,1.3323733,10.172963,0.23508948,0.021131383,-0.026004968,47.846222,-2.580328,14.001495,136.0
14-02-16_12:16:27,-0.022744916,1.3323733,10.172963,0.23508948,0.021131383,-0.026004968,47.846222,-2.580328,14.001495,134.0
14-02-16_12:16:27,-0.022744916,1.3323733,10.172963,0.18608731,0.22353162,0.2861175,47.846222,-2.580328,14.001495,134.0
14-02-16_12:16:27,-1.5574282,1.174356,12.190078,0.18608731,0.22353162,0.2861175,47.846222,-2.580328,14.001495,134.0
14-02-16_12:16:27,-1.5574282,1.174356,12.190078,0.18608731,0.22353162,0.2861175,47.846222,-2.580328,14.001495,130.0
14-02-16_12:16:27,-1.5574282,1.174356,12.190078,0.18608731,0.22353162,0.2861175,47.333584,-2.3960643,14.185069,130.0
14-02-16_12:16:27,-1.5574282,1.174356,12.190078,0.18608731,0.22353162,0.2861175,47.333584,-2.3960643,14.185069,128.0
14-02-16_12:16:27,-1.5574282,1.174356,12.190078,-0.04188167,0.081857845,0.2882515,47.333584,-2.3960643,14.185069,128.0
14-02-16_12:16:27,-1.9512744,1.7345991,9.052477,-0.04188167,0.081857845,0.2882515,47.333584,-2.3960643,14.185069,128.0
14-02-16_12:16:27,-1.9512744,1.7345991,9.052477,-0.04188167,0.081857845,0.2882515,47.333584,-2.3960643,14.185069,116.0
14-02-16_12:16:27,-1.9512744,1.7345991,9.052477,-0.04188167,0.081857845,0.2882515,47.25309,-3.0214238,14.607089,116.0
14-02-16_12:16:27,-1.9512744,1.7345991,9.052477,-0.04188167,0.081857845,0.2882515,47.25309,-3.0214238,14.607089,110.0
14-02-16_12:16:27,-1.9512744,1.7345991,9.052477,-0.056795374,-0.09071499,0.33512312,47.25309,-3.0214238,14.607089,110.0
