14-02-16_12:18:19,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,0.0
14-02-16_12:18:27,-1.6101006,2.1619642,8.463503,0.22726671,0.27881965,-0.6251909,32.465942,-23.201038,10.659979,38.0
14-02-16_12:18:27,-1.6101006,2.1619642,8.463503,0.43925193,0.2649776,-0.44302696,32.465942,-23.201038,10.659979,38.0
14-02-16_12:18:27,-0.34356794,1.7441759,11.500547,0.43925193,0.2649776,-0.44302696,32.465942,-23.201038,10.659979,38.0
14-02-16_12:18:27,-0.34356794,1.7441759,11.500547,0.43925193,0.2649776,-0.44302696,32.465942,-23.201038,10.659979,52.0
14-02-16_12:18:27,-0.34356794,1.7441759,11.500547,0.43925193,0.2649776,-0.44302696,36.77936,-20.307442,11.158734,52.0
14-02-16_12:18:27,-0.34356794,1.7441759,11.500547,0.43925193,0.2649776,-0.44302696,36.77936,-20.307442,11.158734,50.0
14-02-16_12:18:27,-0.34356794,1.7441759,11.500547,-0.23186466,-0.51692647,-0.40148166,36.77936,-20.307442,11.158734,50.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,36.77936,-20.307442,11.158734,50.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,36.77936,-20.307442,11.158734,26.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,40.218792,-17.561222,12.46234,26.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.23186466,-0.51692647,-0.40148166,40.218792,-17.561222,12.46234,18.0
14-02-16_12:18:27,3.1603463,-0.31603462,12.641385,-0.9732887,-0.29535148,-1.6659505,40.218792,-17.561222,12.46234,18.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,40.218792,-17.561222,12.46234,18.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,40.218792,-17.561222,12.46234,4.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,42.427982,-14.843434,14.395392,4.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,-0.9732887,-0.29535148,-1.6659505,42.427982,-14.843434,14.395392,0.0
14-02-16_12:18:27,-1.0151415,0.4213795,7.074866,0.24217801,-0.06845016,-1.2185395,42.427982,-14.843434,14.395392,0.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,0.24217801,-0.06845016,-1.2185395,42.427982,-14.843434,14.395392,0.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,0.24217801,-0.06845016,-1.2185395,43.282375,-11.0029335,16.460842,0.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,0.24217801,-0.06845016,-1.2185395,43.282375,-11.0029335,16.460842,2.0
14-02-16_12:18:27,-1.8914193,1.7609353,12.838906,-0.29365,0.16271222,-0.09042444,43.282375,-11.0029335,16.460842,2.0
14-02-16_12:18:27,-1.922544,0.7062895,12.290634,-0.29365,0.16271222,-0.09042444,43.282375,-11.0029335,16.460842,2.0
14-02-16_12:18:27,-1.922544,0.7062895,12.290634,-0.29365,0.16271222,-0.09042444,43.282375,-11.0029335,16.460842,0.0
14-02-16_12:18:28,-1.922544,0.7062895,12.290634,-0.29365,0.16271222,-0.09042444,43.295845,-5.8524017,18.5353,0.0
14-02-16_12:18:28,-1.922544,0.7062895,12.290634,0.012080898,0.16271222,1.1783055,43.295845,-5.8524017,18.5353,0.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.012080898,0.16271222,1.1783055,43.295845,-5.8524017,18.5353,0.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.012080898,0.16271222,1.1783055,43.295845,-5.8524017,18.5353,2.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.012080898,0.16271222,1.1783055,43.49888,-0.3699988,20.813744,2.0
14-02-16_12:18:28,-0.79487497,0.6332663,7.350199,0.8301992,0.12330995,0.853407,43.49888,-0.3699988,20.813744,2.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,0.8301992,0.12330995,0.853407,43.49888,-0.3699988,20.813744,2.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,0.8301992,0.12330995,0.853407,44.527546,3.9299242,23.010746,2.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,0.8301992,0.12330995,0.853407,44.527546,3.9299242,23.010746,6.0
14-02-16_12:18:28,1.9835961,-0.40462008,14.113819,-0.44385707,0.1158531,-0.58150417,44.527546,3.9299242,23.010746,6.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,-0.44385707,0.1158531,-0.58150417,44.527546,3.9299242,23.010746,6.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,-0.44385707,0.1158531,-0.58150417,44.527546,3.9299242,23.010746,2.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,-0.44385707,0.1158531,-0.58150417,46.068558,6.0303497,24.288551,2.0
14-02-16_12:18:28,0.142455,1.4736311,8.860941,0.21980266,0.5227841,-0.5804389,46.068558,6.0303497,24.288551,2.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,46.068558,6.0303497,24.288551,2.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,46.068558,6.0303497,24.288551,4.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,48.002842,6.779981,24.214577,4.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.21980266,0.5227841,-0.5804389,48.002842,6.779981,24.214577,0.0
14-02-16_12:18:28,-0.05746084,1.673547,7.5908165,0.20169078,-0.5222339,-0.5026708,48.002842,6.779981,24.214577,0.0
14-02-16_12:18:28,-4.5884876,2.4277205,14.681245,0.20169078,-0.5222339,-0.5026708,48.002842,6.779981,24.214577,0.0
14-02-16_12:18:29,-4.5884876,2.4277205,14.681245,0.20169078,-0.5222339,-0.5026708,50.360615,7.3299303,22.924051,0.0
14-02-16_12:18:29,-4.5884876,2.4277205,14.681245,-0.57701755,0.18510167,0.94715405,50.360615,7.3299303,22.924051,0.0
14-02-16_12:18:29,-0.50397944,0.49559975,8.165425,-0.57701755,0.18510167,0.94715405,50.360615,7.3299303,22.924051,0.0
14-02-16_12:18:29,-0.50397944,0.49559975,8.165425,-0.57701755,0.18510167,0.94715405,52.602367,7.8653445,20.936829,0.0
14-02-16_12:18:29,-0.50397944,0.49559975,8.165425,0.31141302,0.119055286,0.7202527,52.602367,7.8653445,20.936829,0.0
14-02-16_12:18:29,0.9684546,-0.9828198,12.316971,0.31141302,0.119055286,0.7202527,52.602367,7.8653445,20.936829,0.0
14-02-16_12:18:29,0.9684546,-0.9828198,12.316971,0.31141302,0.119055286,0.7202527,54.361423,8.139366,19.224703,0.0
14-02-16_12:18:29,0.9684546,-0.9828198,12.316971,-0.57594985,-0.29533896,-0.66885585,54.361423,8.139366,19.224703,0.0
14-02-16_12:18:29,0.82240826,-0.9995792,13.017275,-0.57594985,-0.29533896,-0.66885585,54.361423,8.139366,19.224703,0.0
14-02-16_12:18:29,0.82240826,-0.9995792,13.017275,-0.57594985,-0.29533896,-0.66885585,55.73143,7.7806735,18.535496,0.0
14-02-16_12:18:29,0.82240826,-0.9995792,13.017275,-0.30111164,-0.0758945,-1.3090798,55.73143,7.7806735,18.535496,0.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,55.73143,7.7806735,18.535496,0.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,55.73143,7.7806735,18.535496,2.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,56.396984,7.669181,18.784683,2.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,-0.30111164,-0.0758945,-1.3090798,56.396984,7.669181,18.784683,0.0
14-02-16_12:18:29,-1.0761937,1.3718776,5.4779334,0.4530956,-0.1685725,-1.0108057,56.396984,7.669181,18.784683,0.0
14-02-16_12:18:29,-3.052607,0.35673606,14.550761,0.4530956,-0.1685725,-1.0108057,56.396984,7.669181,18.784683,0.0
14-02-16_12:18:30,-3.052607,0.35673606,14.550761,0.4530956,-0.1685725,-1.0108057,55.744816,9.240164,19.358479,0.0
